,Sno,Clothing.ID,Age,Title,Review.Text,Rating,Recommended.IND,Positive.Feedback.Count,Division.Name,Department.Name,Class.Name
3199,6241,943,43,Soft but color not quite like pictured,So i thought this sweater would be snowy white but it's actually a beige kind of dingy color. i do not mean that it's unattractive i do like it just because it is not snowy white like i thought it makes it more of a casual sweater in my opinion and i was hoping for a dressy sweater. it is very super soft and is as long as it is pictured. it fits like a dolman sweater which i did not expect either. it's a bit fitted around the very bottom and sleeves are billowy at the top.the picture does no,3,1,5,General,Tops,Sweaters
3200,6272,881,34,This top is so soft...,This Top Is So Soft And With A Henley Neck Opening And Longer Ribbed Shirttail Hems It Not Only Feels Heavenly Against The Skin But It Gives Off A Casual Chic Vibe. It Is Also Great For Layering Under Shorter Sweaters And Sweatshirts To Give My Staples A Little Oomph. It Is A Bit Sheer So Cami Is A Must. I Am Also Not Sure How Well It Will Hold Up After Washings Especially Since It'S Priced Quite High. I Love It So Much That I Will Most Probably End Up Keeping It It Is True To Size. I Ordered,5,1,5,General Petite,Tops,Knits
3201,6276,902,58,Love this sweater!,I agree that the color in the picture online is lighter but i bought it from the store and really like that it isn't just another off-white sweater. it fits true to size and i love the quality. it is really beautiful!,5,1,5,General,Tops,Fine gauge
3202,6283,964,51,Failed to read vest polyester shearling-lined,"Failed to read website description that vest is polyester shearling-lined.that's on me.

beware: pockets decorative only.

runs a size small due to fact vest is polyester shearling-lined.",3,1,5,General,Jackets,Jackets
3203,6347,872,42,,I Tried This On In White And My Usual Size Small. It Is Such A Beautiful Top And The Detailing Lace Trim Is So Pretty. My Only Complaint Is That It Lays Funny On My Cleavage And I Don'T Have Much. It Just Gathered There And Appeared Clingy In That Area. It'S Also One Of Those...Am I Hiding A Pregnancy Tops. I Like It But I Think I'Ll Wait To See If It Goes On Sale.,4,1,5,General Petite,Tops,Knits
3204,6357,872,33,Beautiful top but too big,I Thought This Top Was Absolutely Beautiful! I Couldn'T Wait To Get It In But Unfortunately It Was Very Big On Me. (I'M 5 Ft 105 Lbs And Got The Pxs) The Arm Holes Were So Big As Well As The Overall Fit. I'M Very Disappointed I Really Wanted This Top To Work.,3,0,5,General Petite,Tops,Knits
3205,6368,1059,50,Adorable and high quality,These Pants Are Very Very Cute And High Quality. They Can Be Worn With A Variety Of Colors And Can Be Dressed Up Or Down. They Are Also Very Flattering. I Definitely Recommend Sizing Up As They Run Small. My Normal Size Was A Tad Tight In The Waist And There Is Very Little Stretch - But The Next Size Up Was Perfect.,5,1,5,General,Bottoms,Pants
3206,6369,1059,52,Dress them up or down,Let Me Talk About The Fit. I Am A Size 6 Petite. I Weigh 120 And Am 5' Tall. I Am Curvy And Have Short Legs. What Little Height I Have Is In My Torso. That Being Said I Ordered The 6P And The 6. No Doubt About It! The 6P Fits Like A 4P. The 6P Was Tight In The Hips And Thighs. The Size 6 Regular Was A Perfect Fit. If You Want The Pant To Have S Cropped Look Like In The Picture Then Order Up A Size And Stay In Petite. So I Would Have Ordered A 8P I'D I Wanted The Cropped Look Like In The Pic. Bu,5,1,5,General,Bottoms,Pants
3207,6529,1091,28,Wanted to love but...,"I wanted to love this dress but there were too many factors that ultimately had me sending it back.

it is a very unique piece and high quality; however, i have sensitive skin c/o irish genes, and something about the silk/linen/sequin combo had be itching like crazy and really irritated my skin. i also did not love the way the top part of the dress layed on me- it was like there was a bit too much fabric up top meanwhile fitting perfectly around my hips (so i wouldn't want to size down...)",3,1,5,General Petite,Dresses,Dresses
3208,6554,1033,35,Great color,Stretch Not Greati Loved The Color Of These But They Bagged Out With Just One Wear. They Are Going Back To Store.,3,0,5,General,Bottoms,Jeans
3209,6560,336,55,Great leggings!,These Leggings Are Very Comfortable With A Bit Of Control. I Ordered The M And They Fit Perfectly As Usual I Do Have To Tuck The Hem Up Just A Bit But I Have To Do That With All My Leggings. I Love The Laser Cut Detail On The Side Which Is A Lavender Color.,5,1,5,Initmates,Intimate,Lounge
3210,6562,818,48,Cute but thin material,Cute Shirt With A Few Nice Details: Embroidery And Tasseled Tie In Back. A Little Pricey In My View For What You Get. Nice Loose Cut. True To Size. Cotton Is Very Sheer. I'M Well-Stocked On White See-Through Shirts That Require A Cami Looking For One That Doesn'T Need Layering- Returned For This Reason.,4,1,5,General,Tops,Blouses
3211,6589,828,42,Besutiful,Love this top!!!! it is just gorgeous and fits great!,5,1,5,General Petite,Tops,Blouses
3212,6646,975,39,Great jacket- so unique!,I love this jacket. i have worn it twice and gotten compliments both times. the details on the sleeves are so unique and interesting. it fits tts. i am typically an xl and i ordered that size- i can wear a long sleeve collared shirt underneath so it is perfect for me. the pictures on the website don't do it justice. it looks much nicer in person.,5,1,5,General Petite,Jackets,Jackets
3213,6652,294,39,Comfortable and flattering,"Sleepwear is always hit or miss with me. i am 5' 8"" and curvy, and typically sleep pants hit right above my foot and aren't long enough. or they stretch out after a few wearings and look baggy or unflattering. however, this pair exceeded all my expectations! first, they are just plain pretty. the pattern and colors are lovely. the blue at the ankle is a cute touch. the fabric is soft and slightly drapey - but substantial enough for warmth and not see-through at all. i also like how the waist is",5,1,5,General Petite,Intimate,Lounge
3214,6713,1080,47,Thick material,I love the look of this dress and i love the way it is cut. the one thing i do not love is the thickness of the material. it is just too much for a summer dress. it just felt heavy and hot. i still love this brand so i am hopeful for a few more great options to come out before summer is over.,3,0,5,General Petite,Dresses,Dresses
3215,6744,1033,28,Most comfortable jeans ever,"These literally are more comfortable than sweatpants. they are definitely ""relaxed"" and look a little baggier on than in the photo, but still cute and flattering.",5,1,5,General Petite,Bottoms,Jeans
3216,6780,1072,40,Amazing. read my info about sizing before ordering,Just Got This Dress In The Mail Yesterday And I Love The Style And Fabric Soooo Much!!! The Fabric Looks Kind Of Shiny In The Photos So I Wasn'T Quite Sure However In Person It'S A Perfect Blend That Can Easily Be Dressed Up Or Down. Sadly I Cannot Fully See How It Looks On Me Because The Bust Of It Is Way Too Small. I Normally Wear A 0 Or 2 In A Dress And Am A 32C But The Inside Panel That You Cannot See In Any Of The Photos Is Very Fitted To The Chest And I Cannot Even Zip The Size 2 Over My,5,1,5,General,Dresses,Dresses
3217,6798,967,36,Great jacket,This Is One Of The Cutest Jackets I Have Ever Owned. Nice Soft Material. I Have A Steamer So Won'T Have To Iron This Depends On How Picky You'D Be About That. Great Cut. Ordered My Normal Size. Sending Another Jacket Back That Luckily I Hadn'T Worn Yet. I Know Between The Two I Will Always Pick This One. Didn'T Find The Sleeves Too Long Which Was Good As No Petite Option. Seriously So Excited To Wear This. :),5,1,5,General,Jackets,Jackets
3218,6823,862,46,Very soft material, color is different in personI ordered a size xl. it's flowy so it could be running larger but since the fit in the shoulders/neck/sleeves matches the model i think it's true-to-size for the design. it is so comfortable. i love the softness of the material. the problem for me is the color. on my monitor it looks like a light ivory or white. but the embroidered lace bib portion is a darker ivory shade that doesn't work for my complexion so i'll be returning mine. everything is well-made though especially the vintage-styl,5,1,5,General Petite,Tops,Knits
3219,6865,251,67,Cozy and stylish,I Love This Cardigan! Its Fit However Really Depends A Lot On An Individual'S Height And Build. I Am About 150 Lbs. I Have Slim Arms And Am Larger In The Chest. My Typical Size In Retailer Clothing Is M. Having Said That I Found That In This Top A S Fit Best. It Made A Difference With How The Pockets And Lapels Lay. The Pants You Wear May Affect The Look When You Snap It Closed. Wearing Leggings Or Slim Pants (Ex. Pilcro Cords) Gave A Much More Flattering Look To My Backside. Jeans...Not So Muc,5,1,5,Initmates,Intimate,Lounge
3220,6924,662,53,Lovely dress,I saw this dress in the window in the santa barbara store and fell in love with it! it is described as a robe in one post i saw but i think it looks so much more like a great fall/winter maxi. in the window display it was paired with a cognac leather belt which made it look even better.,5,1,5,Initmates,Intimate,Lounge
3221,6936,850,55,Gorgeous embroidery,I absolutely love this shirt! i saw it in the retailer store and immediately knew i had to have it. all they had in stock was a size 2 and a size 8. i'm usually a 4-6 in button-up shirts but i tried the 2 anyway and found it to be quite generously sized. i have a 32dd bust so button-up shirts rarely fit me properly. this one was big enough to be comfortable worn out or tucked in and was loose-fitting without being sloppy. when i discovered that it came in petite sizes i asked the so to order t,5,1,5,General,Tops,Blouses
3222,6957,860,58,Female version of a polo shirt,I Ordered This In White. The Material Is Similar To A Polo Shirt Which I Hadn'T Counted On. It Was Also On The Large Size And Just Unflattering On Me. Still The Quality Seemed To Be Good.,3,1,5,General,Tops,Knits
3223,7088,862,43,Great shirt!,Love love love this shirt! much like last year's bordeaux shirt in this style it's very soft very flattering and very comfortable. fits tts and the fabric is a very soft stretchy cotton yet not too clingy around the mid section (it has a nice flowy fit#. it washes great doesn't pill #again the fabric is fantastic) and holds up really well. i bought the black with white stripes this year but i'm tempted to get every color. it's great for layering too since the fabric is nice and thin,5,1,5,General,Tops,Knits
